px,pz,theta,vx,vz,theta_dot
6.053473328826178834e-01,-1.648640242823816993e-01,6.072237677550725021e-02,-1.230460920858534868e-01,-3.227748173020674738e-01,-1.043839335524532896e-01
6.052242867905320844e-01,-1.651867990996837565e-01,6.061799284195480003e-02,-1.236668357894651349e-01,-3.223747331110969339e-01,-7.760969391337003975e-02
6.051006199547426245e-01,-1.655091738327948425e-01,6.054038314804142951e-02,-1.242854587421584889e-01,-3.219919665814936494e-01,-3.708520251591139461e-02
6.049763344960004119e-01,-1.658311657993763455e-01,6.050329794552551654e-02,-1.243579960847608634e-01,-3.306052661745271237e-01,6.314061103930476149e-01
6.048519764999156223e-01,-1.661617710655508839e-01,6.113470405591856643e-02,-1.249765932699602039e-01,-3.302035554165439479e-01,5.693186006361674600e-01
6.047269999066456903e-01,-1.664919746209674312e-01,6.170402265655473145e-02,-1.256016982976043139e-01,-3.298012533127041013e-01,5.102408275022684014e-01
6.046013982083481286e-01,-1.668217758742801260e-01,6.221426348405700163e-02,-1.262328144324081358e-01,-3.293961176275179703e-01,4.560636777855744395e-01
6.044751653939157698e-01,-1.671511719919076544e-01,6.267032716184257890e-02,-1.268694330569895279e-01,-3.289866436916757397e-01,4.083493397584441187e-01
6.043482959608588168e-01,-1.674801586355993410e-01,6.307867650160102480e-02,-1.275109953272984820e-01,-3.285729516761775049e-01,3.674421194385957268e-01
6.042207849655315544e-01,-1.678087315872755225e-01,6.344611862103961830e-02,-1.281569426953774737e-01,-3.281561927722710381e-01,3.325595954519635633e-01
6.040926280228361422e-01,-1.681368877800477890e-01,6.377867821649157998e-02,-1.288067808697522243e-01,-3.277375767533583506e-01,3.025047862767284990e-01
6.039638212419663477e-01,-1.684646253568011509e-01,6.408118300276831325e-02,-1.294600967681515946e-01,-3.273179852818604574e-01,2.761601032439798264e-01
6.038343611451981729e-01,-1.687919433420830007e-01,6.435734310601229358e-02,-1.301165460827372333e-01,-3.268979849854019570e-01,2.526352749717831747e-01
6.037042445991154249e-01,-1.691188413270683921e-01,6.460997838098407609e-02,-1.307758357792661308e-01,-3.264779291269005457e-01,2.312551169558191289e-01
6.035734687633361739e-01,-1.694453192561952981e-01,6.484123349793989577e-02,-1.314377098890077700e-01,-3.260580407527647884e-01,2.115087322731057651e-01
6.034420310534471810e-01,-1.697713772969480506e-01,6.505274223021299818e-02,-1.321019392891748800e-01,-3.256384659715393370e-01,1.930014639728235004e-01
6.033099291141580389e-01,-1.700970157629195789e-01,6.524574369418581488e-02,-1.327683144424790795e-01,-3.252193063200009004e-01,1.754176214688797641e-01
6.031771607997155060e-01,-1.704222350692395915e-01,6.542116131565468840e-02,-1.334366400787509455e-01,-3.248006389222613532e-01,1.584924757161494391e-01
6.030437241596368070e-01,-1.707470357081618539e-01,6.557965379137083162e-02,-1.341067310763991438e-01,-3.243825302976777181e-01,1.419901748189641710e-01
6.029096174285604182e-01,-1.710714182384595328e-01,6.572164396618979110e-02,-1.347784090072896013e-01,-3.239650477958354591e-01,1.256841014355755681e-01
6.027748390195530881e-01,-1.713953832862553650e-01,6.584732806762536028e-02,-1.354514988928260666e-01,-3.235482721754421309e-01,1.093357826489238238e-01
6.026393875206602635e-01,-1.717189315584308207e-01,6.595666385027428025e-02,-1.361258256478911355e-01,-3.231323162385810743e-01,9.266659560982837274e-02
6.025032616950123376e-01,-1.720420638746694153e-01,6.604933044588411073e-02,-1.368012093155958342e-01,-3.227173598128096899e-01,7.531090347349754521e-02
6.023664604856967530e-01,-1.723647812344822339e-01,6.612464134935761018e-02,-1.374774569351710496e-01,-3.223037292478548865e-01,5.672250113171352359e-02
6.022289830287615997e-01,-1.726870849637300864e-01,6.618136385048932480e-02,-1.381543441015122831e-01,-3.218921188318073501e-01,3.594835790735201320e-02
6.020908286846601287e-01,-1.730089770825618822e-01,6.621731220839667531e-02,-1.388315546375464560e-01,-3.214844157414536996e-01,1.092261690508437508e-02
6.019519971300225647e-01,-1.733304614983033343e-01,6.622823482530175443e-02,-1.395083193351411288e-01,-3.210889990346475487e-01,-2.498028225516410808e-02
6.018124888106873849e-01,-1.736515504973379920e-01,6.620325454304659685e-02,-1.401659169370365055e-01,-3.209842568492115578e-01,-1.550954726362091807e-01
6.016723228937503887e-01,-1.739725347541871969e-01,6.604815907041038103e-02,-1.408434767192861814e-01,-3.205746745661992581e-01,-1.348989794978374124e-01
6.015314794170311119e-01,-1.742931094287533955e-01,6.591326009091254268e-02,-1.415192869016483057e-01,-3.201674755254175220e-01,-1.125750621950742936e-01
6.013899601301294640e-01,-1.746132769042788024e-01,6.580068502871747049e-02,-1.421933914408686495e-01,-3.197651445513634005e-01,-8.587379137333138457e-02
6.012477667386886271e-01,-1.749330420488301729e-01,6.571481123734414231e-02,-1.428652868059936132e-01,-3.193788164087074666e-01,-4.727395624118171935e-02
6.011049014518826672e-01,-1.752524208652388726e-01,6.566753728110295840e-02,-1.434918926162884745e-01,-3.196673165680238293e-01,1.427934492102942432e-01
6.009614095592663574e-01,-1.755720881818068901e-01,6.581033073031325453e-02,-1.441642116643191418e-01,-3.192538119143092379e-01,1.261393861399570659e-01
6.008172453476020580e-01,-1.758913419937211953e-01,6.593647011645320521e-02,-1.448379501865233454e-01,-3.188410158878906553e-01,1.094658801629884437e-01
6.006724073974155642e-01,-1.762101830096090838e-01,6.604593599661619241e-02,-1.455129289587138997e-01,-3.184290506529032783e-01,9.248206843329080662e-02
6.005268944684568622e-01,-1.765286120602619913e-01,6.613841806504948406e-02,-1.461889638012935644e-01,-3.180181100762417001e-01,7.480766556338573625e-02
6.003807055046556096e-01,-1.768466301703382204e-01,6.621322573061287631e-02,-1.468658568204951609e-01,-3.176085466892998310e-01,5.587437256857928636e-02
6.002338396478351656e-01,-1.771642387170275224e-01,6.626910010318146083e-02,-1.475433762522826153e-01,-3.172011164118241355e-01,3.468563894292603367e-02
6.000862962715828308e-01,-1.774814398334393362e-01,6.630378574212439369e-02,-1.482211889063123622e-01,-3.167979078961420392e-01,9.055727220629732760e-03
5.999380750826764919e-01,-1.777982377413354909e-01,6.631284146934501855e-02,-1.488984363430964353e-01,-3.164085700809393664e-01,-2.822833939631383057e-02
5.997891766463333552e-01,-1.781146463114164358e-01,6.628461312994871069e-02,-1.495446435599755708e-01,-3.164880304786035770e-01,-1.888897152039166194e-01
5.996396320027733706e-01,-1.784311343418950313e-01,6.609572341474478918e-02,-1.502228772479372865e-01,-3.160808766358410016e-01,-1.697985987225955340e-01
5.994894091255253965e-01,-1.787472152185308749e-01,6.592592481602219112e-02,-1.508990978246942394e-01,-3.156748515665957489e-01,-1.500480030099175244e-01
5.993385100277006661e-01,-1.790628900700974580e-01,6.577587681301227951e-02,-1.515734588791999293e-01,-3.152706028070018096e-01,-1.288995681578736507e-01
5.991869365688214932e-01,-1.793781606729044631e-01,6.564697724485440977e-02,-1.522460718459439644e-01,-3.148695238063264901e-01,-1.049946063937678559e-01
5.990346904969755526e-01,-1.796930301967107901e-01,6.554198263846064409e-02,-1.529168759123549770e-01,-3.144758525667492588e-01,-7.498793071822369705e-02
5.988817736210632070e-01,-1.800075060492775381e-01,6.546699470774242080e-02,-1.535842489661979893e-01,-3.141180619339463131e-01,-2.373610432514693808e-02
5.987281893720970416e-01,-1.803216241112114981e-01,6.544325860341727863e-02,-1.542385160304595160e-01,-3.139484976316127551e-01,-1.364078554519654596e-01
5.985739508560665723e-01,-1.806355726088431091e-01,6.530685074796531431e-02,-1.549077263536652038e-01,-3.135472903134484124e-01,-1.135188975529982797e-01
5.984190431297129464e-01,-1.809491198991565464e-01,6.519333185041231715e-02,-1.555751799243271505e-01,-3.131515553864585022e-01,-8.600890805849401022e-02
5.982634679497885744e-01,-1.812622714545430169e-01,6.510732294235382911e-02,-1.562402354392731785e-01,-3.127747306109791570e-01,-4.551960484525505168e-02
5.981072277143493210e-01,-1.815750461851539932e-01,6.506180333750857803e-02,-1.567966372145082610e-01,-3.140508923433050770e-01,2.412613572257403527e-01
5.979504310771348585e-01,-1.818890970774972859e-01,6.530306469473431963e-02,-1.574624819896960626e-01,-3.136413017329753306e-01,2.194452683474937549e-01
5.977929685951451910e-01,-1.822027383792302613e-01,6.552250996308181530e-02,-1.581307950789621608e-01,-3.132318301460907950e-01,1.992383422295909423e-01
5.976348378000662098e-01,-1.825159702093763492e-01,6.572174830531141154e-02,-1.588013412327261842e-01,-3.128226507635475384e-01,1.802270768853200533e-01
5.974760364588335149e-01,-1.828287928601398937e-01,6.590197538219673412e-02,-1.594739048941808401e-01,-3.124138867429732680e-01,1.620762265640475486e-01
5.973165625539392787e-01,-1.831412067468828619e-01,6.606405160876077653e-02,-1.601482843593326488e-01,-3.120056362889163659e-01,1.444974041352782845e-01
5.971564142695799937e-01,-1.834532123831717765e-01,6.620854901289605077e-02,-1.608242871494626192e-01,-3.115979910599819824e-01,1.272228569126730990e-01
5.969955899824305190e-01,-1.837648103742317574e-01,6.633577186980872675e-02,-1.615017258929383193e-01,-3.111910538667883031e-01,1.099793239022829189e-01
5.968340882565376093e-01,-1.840760014280985457e-01,6.644575119371100291e-02,-1.621804139946216305e-01,-3.107849625653296144e-01,9.245499094061905565e-02
5.966719078425429812e-01,-1.843867863906638871e-01,6.653820618465161596e-02,-1.628601599448982473e-01,-3.103799333801454674e-01,7.424635202471413509e-02
5.965090476825980481e-01,-1.846971663240440376e-01,6.661245253667633093e-02,-1.635407575361288446e-01,-3.099763595115653247e-01,5.475249763331770797e-02
5.963455069250619411e-01,-1.850071426835556143e-01,6.666720503430964562e-02,-1.642219629690024607e-01,-3.095750918540792762e-01,3.291570868395540805e-02
5.961812849620928834e-01,-1.853167177754097006e-01,6.670012074299359883e-02,-1.649034157645173915e-01,-3.091785304736067164e-01,6.385257681861610662e-03
5.960163815463284109e-01,-1.856258963058833034e-01,6.670650600067545843e-02,-1.655841124131541553e-01,-3.087983405651660296e-01,-3.287291850872191279e-02
5.958507974339152247e-01,-1.859346946464484618e-01,6.667363308216674167e-02,-1.661986871241446784e-01,-3.094088949985697168e-01,-2.572120213495973085e-01
5.956845987467910275e-01,-1.862441035414470203e-01,6.641642106081714625e-02,-1.668805713604252783e-01,-3.090068592172313111e-01,-2.364467119307763487e-01
5.955177181754306437e-01,-1.865531104006642460e-01,6.617997434888636676e-02,-1.675598100660442569e-01,-3.086049317793189695e-01,-2.164442923808680697e-01
5.953501583653646456e-01,-1.868617153324435565e-01,6.596353005650550105e-02,-1.682365975749491316e-01,-3.082033962692233287e-01,-1.968125943044008175e-01
5.951819217677897234e-01,-1.871699187287127752e-01,6.576671746220109915e-02,-1.689111189396263202e-01,-3.078025607172117373e-01,-1.771418780342418897e-01
5.950130106488501491e-01,-1.874777212894299938e-01,6.558957558416685096e-02,-1.695835488619600595e-01,-3.074028347305016173e-01,-1.569342255147763709e-01
5.948434270999881646e-01,-1.877851241241604852e-01,6.543264135865207998e-02,-1.702540454565878714e-01,-3.070048889956358829e-01,-1.354701505669493877e-01
5.946731730545316008e-01,-1.880921290131561119e-01,6.529717120808513353e-02,-1.709227258198166566e-01,-3.066101078035390892e-01,-1.114753453088866419e-01
5.945022503287117344e-01,-1.883987391209596407e-01,6.518569586277624117e-02,-1.715895516553150313e-01,-3.062224555315462005e-01,-8.196543151152044238e-02
5.943306607770564298e-01,-1.887049615764911925e-01,6.510373043126471693e-02,-1.722532927352667942e-01,-3.058645699634911508e-01,-3.494359494393024096e-02
5.941584074843211383e-01,-1.890108261464546746e-01,6.506878683632077998e-02,-1.728075322744609676e-01,-3.071734246854625483e-01,-3.214964160374678692e-01
5.939855999520466945e-01,-1.893179995711401498e-01,6.474729042028330717e-02,-1.734728185700200043e-01,-3.067735047875859711e-01,-2.958736748303066322e-01
5.938121271334766416e-01,-1.896247730759277328e-01,6.445141674545300237e-02,-1.741348785148508771e-01,-3.063725057366661897e-01,-2.724571832778623914e-01
5.936379922549618326e-01,-1.899311455816644068e-01,6.417895956217513354e-02,-1.747939379687902806e-01,-3.059709904595243057e-01,-2.506124521078184619e-01
5.934631983169930125e-01,-1.902371165721239432e-01,6.392834711006731285e-02,-1.754502112195836794e-01,-3.055693578941760524e-01,-2.298402782637875008e-01
5.932877481057734492e-01,-1.905426859300181075e-01,6.369850683180353079e-02,-1.761039016584474703e-01,-3.051679302936347593e-01,-2.097127379135843295e-01
5.931116442041149961e-01,-1.908478538603117503e-01,6.348879409388995254e-02,-1.767552027728944708e-01,-3.047670160396302452e-01,-1.898197310049852815e-01
5.929348890013420581e-01,-1.911526208763513757e-01,6.329897436288496604e-02,-1.774042982960239712e-01,-3.043669755537622978e-01,-1.697095040551813427e-01
5.927574847030460115e-01,-1.914569878519051249e-01,6.312926485882978944e-02,-1.780513595632109702e-01,-3.039683294212786602e-01,-1.487956848862814763e-01
5.925794333434828420e-01,-1.917609561813264085e-01,6.298046917394350963e-02,-1.786965340318010242e-01,-3.035720143297935825e-01,-1.261597705899483723e-01
5.924007368094510451e-01,-1.920645281956561978e-01,6.285430940335355599e-02,-1.793398983512032308e-01,-3.031802254343514691e-01,-9.998859724155820250e-02
5.922213969110998733e-01,-1.923677084210905497e-01,6.275432080611199892e-02,-1.799811868510437785e-01,-3.028008879292941602e-01,-6.516620780793166978e-02
5.920414157242488429e-01,-1.926705093090198551e-01,6.268915459830406989e-02,-1.806142689532237722e-01,-3.025358711350915053e-01,1.487088515693325841e-02
5.918608014552956265e-01,-1.929730451801549562e-01,6.270402548346100391e-02,-1.812542201359085003e-01,-3.021509236051372338e-01,-1.948792884879791548e-02
5.916795472351596974e-01,-1.932751961037600941e-01,6.268453755461220189e-02,-1.818867621720584027e-01,-3.018864059740957728e-01,-1.033920381092327534e-01
5.914976604729876852e-01,-1.935770825097341830e-01,6.258114551650297008e-02,-1.825263692322871001e-01,-3.015061881200831739e-01,-6.990535026495899029e-02
5.913151341037553577e-01,-1.938785886978542650e-01,6.251124016623800517e-02,-1.831600161255168280e-01,-3.012042052361206812e-01,-1.876296837664770401e-03
5.911319740876298523e-01,-1.941797929030903980e-01,6.250936386940034173e-02,-1.837967119041290509e-01,-3.008421748682513219e-01,-4.940955791915477985e-02
5.909481773757256917e-01,-1.944806350779586523e-01,6.245995431148118615e-02,-1.843538225796203245e-01,-3.017513505748216640e-01,1.945728192474410478e-01
5.907638235531460502e-01,-1.947823864285334605e-01,6.265452713072862390e-02,-1.849925710658275047e-01,-3.013481245354949212e-01,1.747332603675919582e-01
5.905788309820801940e-01,-1.950837345530689604e-01,6.282926039109622274e-02,-1.856332904503168457e-01,-3.009452828812806957e-01,1.557847287678815751e-01
5.903931976916299007e-01,-1.953846798359502313e-01,6.298504511986410814e-02,-1.862757689185755017e-01,-3.005429575459710456e-01,1.374004582722768986e-01
5.902069219227112917e-01,-1.956852227934962052e-01,6.312244557813638524e-02,-1.869198040702644004e-01,-3.001412752155536157e-01,1.192715267256918427e-01
5.900200021186410293e-01,-1.959853640687117537e-01,6.324171710486208020e-02,-1.875651978839695533e-01,-2.997403842764181925e-01,1.010723578837770253e-01
5.898324369207570417e-01,-1.962851044529881628e-01,6.334278946274585209e-02,-1.882117510104777125e-01,-2.993404949835987705e-01,8.241313291976826161e-02
5.896442251697465720e-01,-1.965844449479717537e-01,6.342520259566561402e-02,-1.888592542740349933e-01,-2.989419607064506268e-01,6.275507547430642097e-02
5.894553659154725400e-01,-1.968833869086782096e-01,6.348795767113991906e-02,-1.895074713167439195e-01,-2.985454879382567484e-01,4.122100311646877818e-02
5.892658584441557990e-01,-1.971819323966164661e-01,6.352917867425639242e-02,-1.901560874799463619e-01,-2.981528528378190046e-01,1.605094405515771275e-02
5.890757023566758344e-01,-1.974800852494542902e-01,6.354522961831154948e-02,-1.908044549840378079e-01,-2.977707643865594167e-01,-1.769529535390955768e-02
5.888848979016918506e-01,-1.977778560138408470e-01,6.352753432295764335e-02,-1.914469390713207653e-01,-2.974837189359600398e-01,-9.316214204177887537e-02
5.886934509626204903e-01,-1.980753397327768006e-01,6.343437218091586838e-02,-1.920940973459802636e-01,-2.971203750769486618e-01,-5.261217631451513277e-02
5.885013568652744942e-01,-1.983724601078537542e-01,6.338176000460135628e-02,-1.926884074852931450e-01,-2.975740473808913267e-01,1.423425179555224962e-01
5.883086684577891745e-01,-1.986700341552346538e-01,6.352410252255688561e-02,-1.933363549608823340e-01,-2.971748075624459084e-01,1.239452110671565022e-01
5.881153321028282921e-01,-1.989672089627970986e-01,6.364804773362403578e-02,-1.939857138836473538e-01,-2.967763165055489760e-01,1.055821045133390201e-01
5.879213463889446656e-01,-1.992639852793026412e-01,6.375362983813737117e-02,-1.946362829763254587e-01,-2.963787708338769256e-01,8.687597453582376894e-02
5.877267101059683307e-01,-1.995603640501365239e-01,6.384050581267319835e-02,-1.952878536492927974e-01,-2.959824867343346932e-01,6.732615228160179766e-02
5.875314222523190244e-01,-1.998563465368708714e-01,6.390783196495479490e-02,-1.959401953016191578e-01,-2.955880691306324581e-01,4.615258711216339155e-02
5.873354820570173551e-01,-2.001519346060015025e-01,6.395398455206695310e-02,-1.965930157910298071e-01,-2.951969486251070363e-01,2.187602194847117903e-02
5.871388890412263528e-01,-2.004471315546266230e-01,6.397586057401542792e-02,-1.972457910160045624e-01,-2.948139166795796240e-01,-9.269211885139454210e-03
5.869416432502103653e-01,-2.007419454713061935e-01,6.396659136213028729e-02,-1.978958325410176966e-01,-2.944770515475155781e-01,-6.563988562214771727e-02
5.867437474176693257e-01,-2.010364225228536972e-01,6.390095147650813601e-02,-1.985380872626973103e-01,-2.942602783139900424e-01,2.309963955107247058e-02
5.865452093304066583e-01,-2.013306828011676985e-01,6.392405111605921342e-02,-1.991903084224266318e-01,-2.938774226861608496e-01,-7.591236297608560529e-03
5.863460190219842438e-01,-2.016245602238538603e-01,6.391645987976160570e-02,-1.998401538944791500e-01,-2.935353739912268667e-01,-6.134267908710985817e-02
5.861461788680897289e-01,-2.019180955978450986e-01,6.385511720067449382e-02,-2.004752641120237655e-01,-2.934223415166645199e-01,4.977448939054673893e-02
5.859457036039776856e-01,-2.022115179393617623e-01,6.390489169006503822e-02,-2.011274707310782284e-01,-2.930323770616474199e-01,2.605299072225391449e-02
5.857445761332465972e-01,-2.025045503164234206e-01,6.393094468078729109e-02,-2.017797510065901523e-01,-2.926492278143902337e-01,-3.587838703656566486e-03
5.855427963822400494e-01,-2.027971995442378050e-01,6.392735684208362967e-02,-2.024303112646355651e-01,-2.922971114271056270e-01,-5.213244760599372585e-02
5.853403660709753931e-01,-2.030894966556649195e-01,6.387522439447763933e-02,-2.029998037562746049e-01,-2.932108184264936024e-01,1.859229471609920858e-01
5.851373662672191278e-01,-2.033827074740914009e-01,6.406114734163863289e-02,-2.036526018494079771e-01,-2.928148263116058247e-01,1.657611999742640285e-01
5.849337136653697256e-01,-2.036755223004030058e-01,6.422690854161289264e-02,-2.043072789374199560e-01,-2.924192444770281618e-01,1.464247158791830428e-01
5.847294063864323377e-01,-2.039679415448800437e-01,6.437333325749207413e-02,-2.049636186905892110e-01,-2.920242224442218260e-01,1.275652632643012596e-01
5.845244427677417365e-01,-2.042599657673242752e-01,6.450089852075636954e-02,-2.056214129132091784e-01,-2.916299138991123030e-01,1.088406207938339698e-01
5.843188213548284882e-01,-2.045515956812233860e-01,6.460973914155020148e-02,-2.062804555578396093e-01,-2.912365143608000029e-01,8.987016948694317997e-02
5.841125408992706713e-01,-2.048428321955841902e-01,6.469960931103714563e-02,-2.069405349963391871e-01,-2.908443264404565465e-01,7.016549547810402299e-02
5.839056003642743020e-01,-2.051336765220246605e-01,6.476977480651524566e-02,-2.076014202760894101e-01,-2.904539115480365696e-01,4.899026846415019398e-02
5.836979989439982086e-01,-2.054241304335726881e-01,6.481876507497939810e-02,-2.082628262037467815e-01,-2.900665505471096139e-01,2.499863717036041391e-02
5.834897361177944219e-01,-2.057141969841198015e-01,6.484376371214975454e-02,-2.089242744034855159e-01,-2.896862671113846766e-01,-5.049198451488007972e-03
5.832808118433909783e-01,-2.060038832512311735e-01,6.483871451369827010e-02,-2.095838207491242389e-01,-2.893392119448712774e-01,-5.477892341849778524e-02
5.830712280226418853e-01,-2.062932224631760514e-01,6.478393559027977033e-02,-2.101851214657513844e-01,-2.898884199885943258e-01,1.457362077452549198e-01
5.828610429011761296e-01,-2.065831108831646390e-01,6.492967179802502931e-02,-2.108470300772137263e-01,-2.894955456912171043e-01,1.266881154267180121e-01
5.826501958710988971e-01,-2.068726064288558542e-01,6.505635991345175284e-02,-2.115103851560554415e-01,-2.891033901306236387e-01,1.077759800509305033e-01
5.824386854859427975e-01,-2.071617098189864892e-01,6.516413589350268654e-02,-2.121749780505981231e-01,-2.887121578662987242e-01,8.860740303618221125e-02
5.822265105078922032e-01,-2.074504219768527891e-01,6.525274329653886485e-02,-2.128405940227507398e-01,-2.883221675365198466e-01,6.867657332510014589e-02
5.820136699138694913e-01,-2.077387441443893090e-01,6.532141986986396420e-02,-2.135069974437854845e-01,-2.879340166559374303e-01,4.721483458718176568e-02
5.818001629164256672e-01,-2.080266781610452531e-01,6.536863470445114510e-02,-2.141738931954640934e-01,-2.875490919292079672e-01,2.279876821327583153e-02
5.815859890232302210e-01,-2.083142272529744654e-01,6.539143347266442030e-02,-2.148407667870541882e-01,-2.871718903663401101e-01,-8.081343041309769354e-03
5.813711482564432043e-01,-2.086013991433408044e-01,6.538335212962310961e-02,-2.155052668444650543e-01,-2.868344962932316555e-01,-6.118620415726998274e-02
5.811556429895987641e-01,-2.088882336396340467e-01,6.532216592546584433e-02,-2.161470212160334636e-01,-2.868432304713899872e-01,6.834189817767112596e-02
5.809394959683826798e-01,-2.091750768701054475e-01,6.539050782364351500e-02,-2.168140538723818400e-01,-2.864563296584538565e-01,4.676707062177683921e-02
5.807226819145102636e-01,-2.094615331997639052e-01,6.543727489426529043e-02,-2.174815716509701236e-01,-2.860727081032554686e-01,2.220418486075395603e-02
5.805052003428592400e-01,-2.097476059078671740e-01,6.545947907912604002e-02,-2.181490493128730168e-01,-2.856970047780457156e-01,-8.928315859057150972e-03
5.802870512935464076e-01,-2.100333029126452145e-01,6.545055076326698751e-02,-2.188140142233888363e-01,-2.853630978996547496e-01,-6.297144113819877487e-02
5.800682372793229957e-01,-2.103186660105448580e-01,6.538757932212878321e-02,-2.194600630802603924e-01,-2.853164033942733324e-01,5.649446043743990009e-02
5.798487772162427278e-01,-2.106039824139391281e-01,6.544407378256622554e-02,-2.201275935588644650e-01,-2.849321300453821482e-01,3.343283883908033938e-02
5.796286496226839002e-01,-2.108889145439845070e-01,6.547750662140530697e-02,-2.207953673268347183e-01,-2.845529698195969348e-01,5.854661296191016745e-03
5.794078542553570133e-01,-2.111734675138041140e-01,6.548336128270150491e-02,-2.214623618795703852e-01,-2.841909105618380948e-01,-3.365875517668917571e-02
5.791863918934774258e-01,-2.114576584243659518e-01,6.544970252752481399e-02,-2.220969305736523181e-01,-2.843242324385730768e-01,-1.873761902865227480e-01
5.789642949629038027e-01,-2.117419826568045227e-01,6.526232633723828835e-02,-2.227647990366275754e-01,-2.839445062289088773e-01,-1.655187292123917464e-01
5.787415301638672016e-01,-2.120259271630334230e-01,6.509680760802590005e-02,-2.234306025430960740e-01,-2.835670363940966943e-01,-1.423333440348549805e-01
5.785180995613240507e-01,-2.123094941994275175e-01,6.495447426399104940e-02,-2.240944317407135289e-01,-2.831938756931878798e-01,-1.163017742796291915e-01
5.782940051295832884e-01,-2.125926880751207171e-01,6.483817248971142366e-02,-2.247561203804440411e-01,-2.828312461382476162e-01,-8.369947432478837268e-02
5.780692490092028679e-01,-2.128755193212589769e-01,6.475447301538662936e-02,-2.254131318363649661e-01,-2.825223534701316042e-01,-2.715409488958970413e-02
5.778438358773665406e-01,-2.131580416747290985e-01,6.472731892049704561e-02,-2.260599699831464249e-01,-2.823572309931285940e-01,-1.290587087726445814e-01
5.776177759073833906e-01,-2.134403989057222228e-01,6.459826021172440647e-02,-2.267196888706914382e-01,-2.819891900051533229e-01,-1.001682719962325718e-01
5.773910562185127215e-01,-2.137223880957273836e-01,6.449809193972817767e-02,-2.273766789778035313e-01,-2.816429413449552110e-01,-5.934419759123930188e-02
5.771636795395349573e-01,-2.140040310370723287e-01,6.443874774213693979e-02,-2.279939915424737396e-01,-2.818951962848206261e-01,1.028492071201672908e-01
5.769356855479924606e-01,-2.142859262333571546e-01,6.454159694925711011e-02,-2.286519133515100555e-01,-2.815092980272557166e-01,8.307726500804757386e-02
5.767070336346409309e-01,-2.145674355313844095e-01,6.462467421426515424e-02,-2.293107976763350819e-01,-2.811247999824221244e-01,6.237834648291246120e-02
5.764777228369646345e-01,-2.148485603313668446e-01,6.468705256074806786e-02,-2.299703910979939425e-01,-2.807424865473557296e-01,3.982896144580248821e-02
5.762477524458666789e-01,-2.151293028179142031e-01,6.472688152219387148e-02,-2.306303535676376137e-01,-2.803643319204019435e-01,1.359894151658513906e-02
5.760171220922990498e-01,-2.154096671498346161e-01,6.474048046371046194e-02,-2.312899670105559025e-01,-2.799978487552469697e-01,-2.142269361523509164e-02
5.757858321252884437e-01,-2.156896649985898529e-01,6.471905777009522021e-02,-2.319427445401572307e-01,-2.797389510883786512e-01,-9.947779280100312038e-02
5.755538893807482514e-01,-2.159694039496782292e-01,6.461957997729421421e-02,-2.326006462025755894e-01,-2.793976467321288570e-01,-5.745481820684746055e-02
5.753212887345456883e-01,-2.162488015964103560e-01,6.456212515908736627e-02,-2.331950100504044388e-01,-2.800225618930937688e-01,1.454115673627321970e-01
5.750880937244953195e-01,-2.165288241583034623e-01,6.470753672645010446e-02,-2.338541806283511160e-01,-2.796368867170500039e-01,1.256186476441945865e-01
5.748542395438669406e-01,-2.168084610450205230e-01,6.483315537409430063e-02,-2.345147933214568603e-01,-2.792519317007957635e-01,1.060042190775583038e-01
5.746197247505454575e-01,-2.170877129767213309e-01,6.493915959317185516e-02,-2.351766299602184307e-01,-2.788679334712518276e-01,8.613672373760287992e-02
5.743845481205852588e-01,-2.173665809101925916e-01,6.502529631690945333e-02,-2.358394655095681081e-01,-2.784852616729870944e-01,6.545897237164721716e-02
5.741487086550757235e-01,-2.176450661718655755e-01,6.509075528928109922e-02,-2.365030503366169490e-01,-2.781046231883165798e-01,4.311344490082281988e-02
5.739122056047391007e-01,-2.179231707950538832e-01,6.513386873418192113e-02,-2.371670613967307439e-01,-2.777277229122764868e-01,1.746791567544139431e-02
5.736750385433423416e-01,-2.182008985179661464e-01,6.515133664985736650e-02,-2.378308801396746552e-01,-2.773605331123697448e-01,-1.573574809257017107e-02
5.734372076632027193e-01,-2.184782590510785105e-01,6.513560090176478967e-02,-2.384906698567945404e-01,-2.770578331896586533e-01,-7.921508668536270115e-02
5.731987169933459025e-01,-2.187553168842681639e-01,6.505638581507942886e-02,-2.391478384523135214e-01,-2.767928673423439290e-01,-1.096555680951002976e-02
5.729595691548935443e-01,-2.190321097516104987e-01,6.504542025826991203e-02,-2.398079966135819585e-01,-2.764697104868376609e-01,-6.655632092398834632e-02
5.727197611582799386e-01,-2.193085794620973361e-01,6.497886393734592092e-02,-2.404506364346088998e-01,-2.764137853169220116e-01,4.763826297188901437e-02
5.724793105218453082e-01,-2.195849932474142618e-01,6.502650220031780393e-02,-2.411134789046833482e-01,-2.760372527874691562e-01,2.275361701412182205e-02
5.722381970429406550e-01,-2.198610305002017262e-01,6.504925581733192463e-02,-2.417763031217567693e-01,-2.756684842483094755e-01,-8.408739218159520107e-03
5.719964207398189338e-01,-2.201366989844500410e-01,6.504084707811376431e-02,-2.424368781396979700e-01,-2.753378142833782793e-01,-6.046383545368115564e-02
5.717539838616791936e-01,-2.204120367987334184e-01,6.498038324266008914e-02,-2.430510878336121228e-01,-2.757176887913461716e-01,1.141088828412828021e-01
