px,pz,theta,vx,vz,theta_dot
3.633360760600703454e-01,2.021280842407668088e-01,1.013153990520016812e-01,-4.889380253221501937e-01,-2.322703501607586984e-01,-2.432760275193624477e-01
3.628471380347482178e-01,2.018958138906060407e-01,1.010721230244823188e-01,-4.899525750117021961e-01,-2.321008610157935803e-01,-2.397950454491823424e-01
3.623571854597364972e-01,2.016637130295902414e-01,1.008323279790331317e-01,-4.909646917667769839e-01,-2.319311759728775735e-01,-2.363497257438651744e-01
3.618662207679697040e-01,2.014317818536173754e-01,1.005959782532892671e-01,-4.919744101090439692e-01,-2.317613009470385621e-01,-2.329373912432828042e-01
3.613742463578606401e-01,2.012000205526703334e-01,1.003630408620459907e-01,-4.929817642090827401e-01,-2.315912417786000488e-01,-2.295554256789495984e-01
3.608812645936515517e-01,2.009684293108917330e-01,1.001334854363670479e-01,-4.939867879123804872e-01,-2.314210042424824643e-01,-2.262012615398004967e-01
3.603872778057391479e-01,2.007370083066492561e-01,9.990728417482724888e-02,-4.949895147647224714e-01,-2.312505940575196872e-01,-2.228723680422813047e-01
3.598922882909744159e-01,2.005057577125917423e-01,9.968441180678497271e-02,-4.959899780370867206e-01,-2.310800168958894174e-01,-2.195662390534847963e-01
3.593962983129373456e-01,2.002746776956958463e-01,9.946484556773148300e-02,-4.969882107501539803e-01,-2.309092783927635117e-01,-2.162803808074988121e-01
3.588993101021871746e-01,2.000437684173030917e-01,9.924856518692398710e-02,-4.979842456985431598e-01,-2.307383841562945237e-01,-2.130122992420808159e-01
3.584013258564886506e-01,1.998130300331467935e-01,9.903555288768191300e-02,-4.989781154748827441e-01,-2.305673397780691469e-01,-2.097594867644470562e-01
3.579023477410137599e-01,1.995824626933687118e-01,9.882579340091746101e-02,-4.999698524938316901e-01,-2.303961508441768613e-01,-2.065194082302810596e-01
3.574023778885199176e-01,1.993520665425245475e-01,9.861927399268717587e-02,-5.009594890161660485e-01,-2.302248229470666707e-01,-2.032894858875652355e-01
3.569014183995037337e-01,1.991218417195774748e-01,9.841598450679961418e-02,-5.019470571730537678e-01,-2.300533616983946872e-01,-2.000670829945485063e-01
3.563994713423306870e-01,1.988917883578790735e-01,9.821591742380506029e-02,-5.029325889906450797e-01,-2.298817727431049784e-01,-1.968494857664319087e-01
3.558965387533400415e-01,1.986619065851359667e-01,9.801906793803863427e-02,-5.039161164151169103e-01,-2.297100617750365836e-01,-1.936338832345945726e-01
3.553926226369249486e-01,1.984321965233609431e-01,9.782543405480403909e-02,-5.048976713383179771e-01,-2.295382345544147162e-01,-1.904173445105199480e-01
3.548877249655866262e-01,1.982026582888065380e-01,9.763501671029352347e-02,-5.058772856241761096e-01,-2.293662969276691055e-01,-1.871967928273306769e-01
3.543818476799624473e-01,1.979732919918788803e-01,9.744781991746619132e-02,-5.068549911360448190e-01,-2.291942548501331167e-01,-1.839689755757588918e-01
3.538749926888263841e-01,1.977440977370287511e-01,9.726385094189042568e-02,-5.078308197651580924e-01,-2.290221144125814123e-01,-1.807304293791020811e-01
3.533671618690612526e-01,1.975150756226161652e-01,9.708312051251132002e-02,-5.088048034605382464e-01,-2.288498818712097205e-01,-1.774774387765637451e-01
3.528583570656007029e-01,1.972862257407449471e-01,9.690564307373475406e-02,-5.097769742603459608e-01,-2.286775636847955540e-01,-1.742059872197709303e-01
3.523485800913403465e-01,1.970575481770601434e-01,9.673143708651497918e-02,-5.107473643251999595e-01,-2.285051665579668490e-01,-1.709116979158316341e-01
3.518378327270151318e-01,1.968290430105021638e-01,9.656052538859914713e-02,-5.117160059736888256e-01,-2.283326974934066500e-01,-1.675897618845828829e-01
3.513261167210414704e-01,1.966007103130087696e-01,9.639293562671456816e-02,-5.126829317202159508e-01,-2.281601638577673008e-01,-1.642348493250004038e-01
3.508134337893212273e-01,1.963725501491510039e-01,9.622870077738956973e-02,-5.136481743160147273e-01,-2.279875734602458404e-01,-1.608409993379248393e-01
3.502997856150051881e-01,1.961445625756907674e-01,9.606785977805164245e-02,-5.146117667932871287e-01,-2.278149346536323949e-01,-1.574014807278429906e-01
3.497851738482118944e-01,1.959167476410371422e-01,9.591045829732379457e-02,-5.155737425131381446e-01,-2.276422564625721623e-01,-1.539086140082125687e-01
3.492696001056987409e-01,1.956891053845745687e-01,9.575654968331558103e-02,-5.165341352176920919e-01,-2.274695487497930824e-01,-1.503535403340249543e-01
3.487530659704810576e-01,1.954616358358247652e-01,9.560619614298156155e-02,-5.174929790867662804e-01,-2.272968224353450750e-01,-1.467259165214370165e-01
3.482355729913942932e-01,1.952343390133894074e-01,9.545947022646011915e-02,-5.184503087992962111e-01,-2.271240897914828527e-01,-1.430135049776139478e-01
3.477171226825949701e-01,1.950072149235979324e-01,9.531645672148250648e-02,-5.194061595992873759e-01,-2.269513648481712442e-01,-1.392016106431349098e-01
3.471977165229956919e-01,1.947802635587497500e-01,9.517725511083936774e-02,-5.203605673651663377e-01,-2.267786639649898850e-01,-1.352722891007085149e-01
3.466773559556305395e-01,1.945534848947847728e-01,9.504198282173866030e-02,-5.213135686795077328e-01,-2.266060066616804036e-01,-1.312032014666571211e-01
3.461560423869510239e-01,1.943268788881230835e-01,9.491077962027200110e-02,-5.222652008921135902e-01,-2.264334168664573488e-01,-1.269659035983875250e-01
3.456337771860589214e-01,1.941004454712566274e-01,9.478381371667361777e-02,-5.232155021607696188e-01,-2.262609248707146414e-01,-1.225231887302730971e-01
3.451105616838981427e-01,1.938741845463859137e-01,9.466129052794335086e-02,-5.241645114344607448e-01,-2.260885705464714956e-01,-1.178247598414186997e-01
3.445863971724636987e-01,1.936480959758394294e-01,9.454346576810193636e-02,-5.251122682970250644e-01,-2.259164089804609477e-01,-1.127997552675539944e-01
3.440612849041666532e-01,1.934221795668589761e-01,9.443066601283438277e-02,-5.260588124663592158e-01,-2.257445211603101853e-01,-1.073428301801589435e-01
3.435352260917002853e-01,1.931964350456986668e-01,9.432332318265422566e-02,-5.270041823834334949e-01,-2.255730365116191405e-01,-1.012855135535233458e-01
3.430082219093168461e-01,1.929708620091870608e-01,9.422203766910070000e-02,-5.279484110680754405e-01,-2.254021881075909950e-01,-9.432840048603659266e-02
3.424802734982487773e-01,1.927454598210794623e-01,9.412770926861466214e-02,-5.288915117664808596e-01,-2.252324828877589336e-01,-8.584255463519305240e-02
3.419513819864822834e-01,1.925202273381917129e-01,9.404186671397947450e-02,-5.298334062096273778e-01,-2.250654944997182161e-01,-7.402401952778145389e-02
3.414215485802726824e-01,1.922951618436919974e-01,9.396784269445168647e-02,-5.307728376055332875e-01,-2.249154587140530515e-01,-4.641080291301600408e-02
3.408907757426671292e-01,1.920702463849779384e-01,9.392143189153867588e-02,-5.317141621689064346e-01,-2.247374427488419424e-01,-7.954261389927265447e-02
3.403590615804982233e-01,1.918455089422290982e-01,9.384188927763940924e-02,-5.326534932334432426e-01,-2.245756248167980196e-01,-6.232591900013061126e-02
3.398264080872647752e-01,1.916209333174123119e-01,9.377956335863928128e-02,-5.335904744602457672e-01,-2.244302714889273853e-01,-1.324065476505230654e-01
3.392928176128045537e-01,1.913965030459233718e-01,9.364715681098875755e-02,-5.345294269856142311e-01,-2.242573039427867565e-01,-1.282183516499797449e-01
3.387582881858189343e-01,1.911722457419805787e-01,9.351893845933877125e-02,-5.354670357970655603e-01,-2.240844452844678591e-01,-1.238290673108775053e-01
3.382228211500218906e-01,1.909481612966961173e-01,9.339510939202790019e-02,-5.364033392973414083e-01,-2.239117364235265750e-01,-1.191899727925683078e-01
3.376864178107245595e-01,1.907242495602725907e-01,9.327591941923532581e-02,-5.373383764726757938e-01,-2.237392337751255844e-01,-1.142326665479895670e-01
3.371490794342518749e-01,1.905005103264974520e-01,9.316168675268733657e-02,-5.382721863854115218e-01,-2.235670199941965919e-01,-1.088559369120255527e-01
3.366108072478664615e-01,1.902769433065032434e-01,9.305283081577531146e-02,-5.392048067777699405e-01,-2.233952263996787369e-01,-1.028989807887854546e-01
3.360716024410886904e-01,1.900535480801035515e-01,9.294993183498652389e-02,-5.401362700532660321e-01,-2.232240871518228753e-01,-9.607881279252797335e-02
3.355314661710354085e-01,1.898303239929517161e-01,9.285385302219399672e-02,-5.410665897074536934e-01,-2.230541025837001756e-01,-8.781065728653979219e-02
3.349903995813279800e-01,1.896072698903680243e-01,9.276604236490745836e-02,-5.419956955022786627e-01,-2.228867669242857452e-01,-7.647279995370749595e-02
3.344484038858256958e-01,1.893843831234437447e-01,9.268956956495374988e-02,-5.429226061019792882e-01,-2.227335282810402606e-01,-5.221983223779314010e-02
3.339054812797236926e-01,1.891616495951627119e-01,9.263734973271595119e-02,-5.438510997298916516e-01,-2.225549923377041772e-01,-8.573350704531651489e-02
3.333616301799938175e-01,1.889390946028250140e-01,9.255161622567063817e-02,-5.447778994354282034e-01,-2.223890266556519668e-01,-7.303143931669105193e-02
3.328168522805584062e-01,1.887167055761693746e-01,9.247858478635394286e-02,-5.457005082433012966e-01,-2.222589192307229122e-01,-3.376785856195945595e-02
3.322711517723150876e-01,1.884944466569386523e-01,9.244481692779198123e-02,-5.466268853113054327e-01,-2.220802858422927517e-01,-6.819320471075775159e-02
3.317245248870037688e-01,1.882723663710963724e-01,9.237662372308122483e-02,-5.474567424721302755e-01,-2.229390883417776692e-01,1.588900737211756398e-01
3.311770681445316278e-01,1.880494272827545887e-01,9.253551379680240163e-02,-5.483822969178744344e-01,-2.227582466300302433e-01,1.165017799363343154e-01
3.306286858476137347e-01,1.878266690361245495e-01,9.265201557673873045e-02,-5.493094312118834699e-01,-2.225776338469404592e-01,7.574094316456222997e-02
3.300793764164018373e-01,1.876040914022776007e-01,9.272775651990329548e-02,-5.502377218515051016e-01,-2.223972106384596581e-01,3.654983212041482132e-02
3.295291386945503054e-01,1.873816941916391365e-01,9.276430635202370656e-02,-5.511667616090232258e-01,-2.222169391012361883e-01,-1.127244051233745881e-03
3.289779719329412599e-01,1.871594772525378980e-01,9.276317910797247934e-02,-5.520961589494152166e-01,-2.220367827818659767e-01,-3.734400790516825830e-02
3.284258757739918488e-01,1.869374404697560221e-01,9.272583510006730811e-02,-5.530255374691365189e-01,-2.218567066715540770e-01,-7.215228328967585036e-02
3.278728502365227393e-01,1.867155837630844750e-01,9.265368281677763274e-02,-5.539458715618192919e-01,-2.217698437713222503e-01,-1.257609940606307930e-02
3.273189043649609165e-01,1.864938139193131617e-01,9.264110671737156577e-02,-5.548741600112743200e-01,-2.215896249371996918e-01,-4.850725685149262500e-02
3.267640302049496515e-01,1.862722242943759543e-01,9.259259946052007806e-02,-5.558023152020630242e-01,-2.214094764536220228e-01,-8.303925184887780975e-02
3.262082278897475707e-01,1.860508148179223220e-01,9.250956020867119600e-02,-5.567284092620573555e-01,-2.212462608499910222e-01,-6.682616087533381488e-02
3.256514994804854957e-01,1.858295685570723332e-01,9.244273404779586312e-02,-5.576418202025182902e-01,-2.212107509596885901e-01,-1.839993650410053916e-01
3.250938576602829810e-01,1.856083578061126504e-01,9.225873468275486156e-02,-5.585675852118663354e-01,-2.210348237309504860e-01,-1.808974487549430132e-01
3.245352900750710923e-01,1.853873229823816970e-01,9.207783723399991238e-02,-5.594915021870880967e-01,-2.208588410526184376e-01,-1.777772692098928131e-01
3.239757985728839995e-01,1.851664641413290902e-01,9.190005996479001793e-02,-5.604136017845400275e-01,-2.206828097053556703e-01,-1.746348586528718438e-01
3.234153849710994511e-01,1.849457813316237320e-01,9.172542510613714006e-02,-5.613339148139617762e-01,-2.205067368111518211e-01,-1.714658603613748444e-01
3.228540510562855070e-01,1.847252745948125829e-01,9.155395924577576505e-02,-5.622524722721294888e-01,-2.203306299035753812e-01,-1.682654515965298914e-01
3.222917985840133559e-01,1.845049439649090184e-01,9.138569379417924021e-02,-5.631693053789434966e-01,-2.201544970146531721e-01,-1.650282480898025983e-01
3.217286292786344370e-01,1.842847894678943665e-01,9.122066554608944389e-02,-5.640844456162532605e-01,-2.199783467836680939e-01,-1.617481842153936644e-01
3.211645448330182062e-01,1.840648111211106996e-01,9.105891736187404772e-02,-5.649979247697222151e-01,-2.198021885952658738e-01,-1.584183607049465536e-01
3.205995469082484894e-01,1.838450089325154302e-01,9.090049900116910220e-02,-5.659097749740004124e-01,-2.196260327573889282e-01,-1.550308483601028353e-01
3.200336371332744845e-01,1.836253828997580495e-01,9.074546815280899736e-02,-5.668200287613758270e-01,-2.194498907343025440e-01,-1.515764310738209608e-01
3.194668171045131344e-01,1.834059330090237472e-01,9.059389172173518134e-02,-5.677287191138569167e-01,-2.192737754573995668e-01,-1.480442634886580677e-01
3.188990883853992653e-01,1.831866592335663346e-01,9.044584745824651995e-02,-5.686358795181890580e-01,-2.190977017483531353e-01,-1.444214059066390998e-01
3.183304525058811008e-01,1.829675615318179793e-01,9.030142605233988651e-02,-5.695415440224097514e-01,-2.189216869088736472e-01,-1.406921781681277628e-01
3.177609109618587113e-01,1.827486398449091054e-01,9.016073387417175566e-02,-5.704457472907676907e-01,-2.187457515651299589e-01,-1.368372386398171436e-01
3.171904652145679515e-01,1.825298940933439695e-01,9.002389663553193866e-02,-5.713485246502503223e-01,-2.185699209154461919e-01,-1.328322313493274787e-01
3.166191166899177123e-01,1.823113241724285127e-01,8.989106440418261068e-02,-5.722499121145453449e-01,-2.183942266440009883e-01,-1.286457268567537948e-01
3.160468667778031926e-01,1.820929299457845207e-01,8.976241867732585866e-02,-5.731499463553823004e-01,-2.182187099899468297e-01,-1.242359513562403261e-01
3.154737168314478146e-01,1.818747112357945728e-01,8.963818272596961456e-02,-5.740486645545751498e-01,-2.180434269513779333e-01,-1.195453100191221779e-01
3.148996681668932429e-01,1.816566678088432085e-01,8.951863741595049440e-02,-5.749461039804465434e-01,-2.178684577446400317e-01,-1.144905896042966303e-01
3.143247220629127869e-01,1.814387993510985786e-01,8.940414682634620358e-02,-5.758423008866381254e-01,-2.176939256408823575e-01,-1.089438525285442577e-01
3.137488797620261449e-01,1.812211054254576903e-01,8.929520297381765559e-02,-5.767372875571766810e-01,-2.175200394623355293e-01,-1.026905362171820074e-01
3.131721424744689508e-01,1.810035853859953414e-01,8.919251243760047132e-02,-5.776310833230766661e-01,-2.173472086656534075e-01,-9.532048083079790179e-02
3.125945113911458573e-01,1.807862381773296945e-01,8.909719195676966963e-02,-5.785236592116365095e-01,-2.171764636039651697e-01,-8.585475298734598915e-02
3.120159877319342301e-01,1.805690617137257203e-01,8.901133720378232028e-02,-5.794146872475699483e-01,-2.170123104846621021e-01,-7.052507015005148039e-02
3.114365730446866376e-01,1.803520494032410659e-01,8.894081213363226601e-02,-5.801745139902018122e-01,-2.183085750587245299e-01,-3.544701795213896500e-01
3.108563985306964095e-01,1.801337408281823427e-01,8.858634195411087264e-02,-5.810653815537391020e-01,-2.181285913529967257e-01,-3.494797165986511245e-01
3.102753331491426847e-01,1.799156122368293365e-01,8.823686223751221747e-02,-5.819527046461684394e-01,-2.179483292367142278e-01,-3.446253262298089592e-01
3.096933804444965133e-01,1.796976639075926196e-01,8.789223691128240923e-02,-5.828365325836251110e-01,-2.177677995306165903e-01,-3.398986364316175512e-01
3.091105439119128939e-01,1.794798961080620037e-01,8.755233827485078835e-02,-5.837169133656665565e-01,-2.175870125086721008e-01,-3.352919354545845776e-01
3.085268269985472211e-01,1.792623090955533238e-01,8.721704633939619811e-02,-5.845938937544655767e-01,-2.174059779484114330e-01,-3.307981046795632762e-01
3.079422331047927397e-01,1.790449031176049033e-01,8.688624823471663428e-02,-5.854675193479561557e-01,-2.172247051754717384e-01,-3.264105592780979781e-01
3.073567655854447800e-01,1.788276784124294416e-01,8.655983767543853902e-02,-5.863378346475238700e-01,-2.170432031031391817e-01,-3.221231956336935709e-01
3.067704277507972699e-01,1.786106352093262961e-01,8.623771447980484173e-02,-5.872048831207691277e-01,-2.168614802675610242e-01,-3.179303446568270131e-01
3.061832228676765189e-01,1.783937737290587355e-01,8.591978413514801682e-02,-5.880687072598111964e-01,-2.166795448592007678e-01,-3.138267302439353701e-01
3.055951541604167154e-01,1.781770941841995248e-01,8.560595740490407890e-02,-5.889293486355532403e-01,-2.164974047510267452e-01,-3.098074322318852269e-01
3.050062248117811348e-01,1.779605967794485044e-01,8.529614997267219445e-02,-5.897868479482817339e-01,-2.163150675238547371e-01,-3.058678532865587996e-01
3.044164379638328310e-01,1.777442817119246621e-01,8.499028211938564059e-02,-5.906412450749366494e-01,-2.161325404892061319e-01,-3.020036892390480787e-01
3.038257967187578679e-01,1.775281491714354454e-01,8.468827843014659074e-02,-5.914925791133531785e-01,-2.159498307099930736e-01,-2.982109024472019976e-01
3.032343041396445282e-01,1.773121993407254515e-01,8.439006752769938335e-02,-5.923408884237463257e-01,-2.157669450193002714e-01,-2.944856978154062888e-01
3.026419632512207802e-01,1.770964323957061604e-01,8.409558182988398356e-02,-5.931862106676818458e-01,-2.155838900374967282e-01,-2.908245011527811896e-01
3.020487770405531069e-01,1.768808485056686530e-01,8.380475732873120254e-02,-5.940285828447550154e-01,-2.154006721878808650e-01,-2.872239395905755166e-01
3.014547484577083658e-01,1.766654478334807599e-01,8.351753338914062741e-02,-5.948680413271766332e-01,-2.152172977110365926e-01,-2.836808238143798122e-01
3.008598804163811757e-01,1.764502305357697198e-01,8.323385256532624121e-02,-5.957046218924477721e-01,-2.150337726780560399e-01,-2.801921318966903995e-01
3.002641757944887191e-01,1.762351967630916560e-01,8.295366043342955464e-02,-5.965383597542882610e-01,-2.148501030027660241e-01,-2.767549945410334722e-01
2.996676374347344574e-01,1.760203466600888944e-01,8.267690543888851773e-02,-5.973692895919693324e-01,-2.146662944530799144e-01,-2.733666815708946651e-01
2.990702681451424816e-01,1.758056803656358191e-01,8.240353875731762368e-02,-5.981974455781884359e-01,-2.144823526615827758e-01,-2.700245895155912179e-01
2.984720706995642736e-01,1.755911980129742367e-01,8.213351416780202696e-02,-5.990228614056128942e-01,-2.142982831354469930e-01,-2.667262301614026776e-01
2.978730478381586555e-01,1.753768997298388033e-01,8.186678793764062823e-02,-5.998455703122079763e-01,-2.141140912657655548e-01,-2.634692199500849319e-01
2.972732022678464259e-01,1.751627856385730431e-01,8.160331871769054002e-02,-6.006656051054575229e-01,-2.139297823363827400e-01,-2.602512701186358024e-01
2.966725366627409599e-01,1.749488558562366514e-01,8.134306744757190122e-02,-6.014829981855769336e-01,-2.137453615322953138e-01,-2.570701774840992715e-01
2.960710536645553836e-01,1.747351104947043599e-01,8.108599727008780622e-02,-6.022977815678108859e-01,-2.135608339476920692e-01,-2.539238157854901701e-01
2.954687558829875993e-01,1.745215496607566696e-01,8.083207345430232227e-02,-6.031099869039029393e-01,-2.133762045936957175e-01,-2.508101275017533549e-01
2.948656458960837168e-01,1.743081734561629792e-01,8.058126332680057291e-02,-6.039196455028180699e-01,-2.131914784058678014e-01,-2.477271160701651209e-01
2.942617262505808906e-01,1.740949819777571073e-01,8.033353621073040240e-02,-6.047267883507957409e-01,-2.130066602515358343e-01,-2.446728384338308915e-01
2.936569994622301172e-01,1.738819753175055716e-01,8.008886337229656482e-02,-6.055314461308063390e-01,-2.128217549370003125e-01,-2.416453978499945032e-01
2.930514680160993257e-01,1.736691535625685678e-01,7.984721797444657709e-02,-6.063336492414811429e-01,-2.126367672146798338e-01,-2.386429368927741879e-01
2.924451343668578174e-01,1.734565167953538989e-01,7.960857503755380815e-02,-6.071334278155829933e-01,-2.124517017902535498e-01,-2.356636305846838697e-01
2.918380009390422192e-01,1.732440650935636317e-01,7.937291140696912939e-02,-6.079308117380828325e-01,-2.122665633298621013e-01,-2.327056795908389042e-01
2.912300701273041192e-01,1.730317985302337602e-01,7.914020572737828774e-02,-6.087258306639065086e-01,-2.120813564674322027e-01,-2.297673034080153220e-01
2.906213442966402161e-01,1.728197171737663185e-01,7.891043842397027497e-02,-6.095185140354139053e-01,-2.118960858121946567e-01,-2.268467334776110844e-01
2.900118257826048151e-01,1.726078210879541108e-01,7.868359169049266022e-02,-6.103088910996736782e-01,-2.117107559564720687e-01,-2.239422061468743785e-01
2.894015168915051173e-01,1.723961103319976429e-01,7.845964948434579200e-02,-6.110969909255955512e-01,-2.115253714838211674e-01,-2.210519553962911610e-01
2.887904199005795203e-01,1.721845849605138090e-01,7.823859752894950226e-02,-6.118828424209844519e-01,-2.113399369776250425e-01,-2.181742052424509026e-01
2.881785370581585459e-01,1.719732450235361976e-01,7.802042332370705269e-02,-6.126664743495808807e-01,-2.111544570302444357e-01,-2.153071617146286032e-01
2.875658705838089468e-01,1.717620905665059594e-01,7.780511616199242697e-02,-6.134479153481543490e-01,-2.109689362528535395e-01,-2.124490042892075159e-01
2.869524226684607715e-01,1.715511216302531006e-01,7.759266715770321565e-02,-6.142271939437202732e-01,-2.107833792861071587e-01,-2.095978766482218536e-01
2.863381954745170543e-01,1.713403382509670059e-01,7.738306928105499749e-02,-6.150043385709532684e-01,-2.105977908118119024e-01,-2.067518766058251967e-01
2.857231911359460752e-01,1.711297404601551941e-01,7.717631740444917676e-02,-6.157793775898745547e-01,-2.104121755658070747e-01,-2.039090450181987313e-01
2.851074117583561884e-01,1.709193282845893891e-01,7.697240835943097714e-02,-6.165523393038968569e-01,-2.102265383523018172e-01,-2.010673534567479215e-01
2.844908594190522777e-01,1.707091017462370741e-01,7.677134100597422794e-02,-6.173232519783163896e-01,-2.100408840599667926e-01,-1.982246903793268566e-01
2.838735361670739477e-01,1.704990608621771153e-01,7.657311631559490794e-02,-6.180921438593497408e-01,-2.098552176801449787e-01,-1.953788454769199712e-01
2.832554440232146198e-01,1.702892056444969826e-01,7.637773747011798731e-02,-6.188590431938212344e-01,-2.096695443276291315e-01,-1.925274917999887370e-01
2.826365849800208108e-01,1.700795361001693484e-01,7.618520997831799979e-02,-6.196239782496180126e-01,-2.094838692645624723e-01,-1.896681651745167618e-01
2.820169610017712047e-01,1.698700522309047889e-01,7.599554181314348289e-02,-6.203869773370429552e-01,-2.092981979281581806e-01,-1.867982402957556187e-01
2.813965740244341873e-01,1.696607540329766184e-01,7.580874357284772547e-02,-6.211480688312066567e-01,-2.091125359631170466e-01,-1.839149027282162840e-01
2.807754259556029530e-01,1.694516414970134999e-01,7.562482867011950660e-02,-6.219072811956194435e-01,-2.089268892598638294e-01,-1.810151158301656626e-01
2.801535186744073536e-01,1.692427146077536415e-01,7.544381355428933511e-02,-6.226646430071588467e-01,-2.087412640000458897e-01,-1.780955813407615329e-01
2.795308540314002110e-01,1.690339733437535852e-01,7.526571797294857868e-02,-6.234201829826093721e-01,-2.085556667111728157e-01,-1.751526919906700452e-01
2.789074338484175963e-01,1.688254176770423998e-01,7.509056528095790772e-02,-6.241739300069918395e-01,-2.083701043328711200e-01,-1.721824739827226836e-01
2.782832599184106304e-01,1.686170475727095386e-01,7.491838280697518671e-02,-6.249259131639192111e-01,-2.081845842980520611e-01,-1.691805164788934557e-01
2.776583340052466986e-01,1.684088629884114841e-01,7.474920229049629439e-02,-6.256761617682341514e-01,-2.079991146334485563e-01,-1.661418842348998115e-01
2.770326578434784692e-01,1.682008638737780282e-01,7.458306040626139222e-02,-6.264247054011954363e-01,-2.078137040856350148e-01,-1.630610081067508932e-01
2.764062331380772730e-01,1.679930501696924039e-01,7.441999939815463483e-02,-6.271715739484732266e-01,-2.076283622810431162e-01,-1.599315461047264020e-01
2.757790615641287912e-01,1.677854218074113501e-01,7.426006785204990190e-02,-6.279167976411795804e-01,-2.074430999320626967e-01,-1.567462046410106891e-01
2.751511447664876098e-01,1.675779787074792859e-01,7.410332164740889016e-02,-6.286604071000638783e-01,-2.072579291067178087e-01,-1.534965050558662614e-01
2.745224843593875308e-01,1.673707207783725615e-01,7.394982514235302895e-02,-6.294024333827950013e-01,-2.070728635878052448e-01,-1.501724734617858326e-01
2.738930819260047556e-01,1.671636479147847465e-01,7.379965266889124131e-02,-6.301429080338319944e-01,-2.068879193607823797e-01,-1.467622207755676922e-01
2.732629390179709405e-01,1.669567599954239756e-01,7.365289044811566821e-02,-6.308818631355586071e-01,-2.067031152917501446e-01,-1.432513615550328190e-01
2.726320571548354055e-01,1.667500568801322247e-01,7.350963908656063528e-02,-6.316193313577339596e-01,-2.065184740945105180e-01,-1.396221893795619173e-01
2.720004378234776587e-01,1.665435384060377222e-01,7.337001689718107567e-02,-6.323553459990790548e-01,-2.063340237527060972e-01,-1.358524721266212154e-01
2.713680824774785671e-01,1.663372043822850255e-01,7.323416442505445434e-02,-6.330899410082883039e-01,-2.061497996869942895e-01,-1.319136304088694422e-01
2.707349925364702647e-01,1.661310545825980256e-01,7.310225079464557907e-02,-6.338231509575886768e-01,-2.059658482055210793e-01,-1.277678666067962043e-01
2.701011693855126516e-01,1.659250887343925174e-01,7.297448292803877801e-02,-6.345550109105811964e-01,-2.057822322949394156e-01,-1.233634052839694129e-01
2.694666143746020648e-01,1.657193065020975686e-01,7.285111952275480363e-02,-6.352855560496257770e-01,-2.055990420105949790e-01,-1.186260849543592927e-01
2.688313288185524286e-01,1.655137074600869784e-01,7.273249343780044396e-02,-6.360148207237075191e-01,-2.054164148072529505e-01,-1.134432311295771045e-01
2.681953139978286993e-01,1.653082910452797205e-01,7.261905020667086541e-02,-6.367428359531444038e-01,-2.052345802802254815e-01,-1.076290957469599741e-01
2.675585711618755358e-01,1.651030564649994814e-01,7.251142111092390152e-02,-6.374696221111908478e-01,-2.050539768330930102e-01,-1.008380279865610657e-01
2.669211015397643383e-01,1.648980024881663842e-01,7.241058308293733814e-02,-6.381951618905051804e-01,-2.048756506416750112e-01,-9.228412775247991917e-02
2.662829063778738292e-01,1.646931268375247115e-01,7.231829895518486484e-02,-6.389192357974187164e-01,-2.047035744987019679e-01,-7.928220791732470962e-02
2.656439871420764320e-01,1.644884232630260124e-01,7.223901674726754263e-02,-6.396301390569426593e-01,-2.047005187274031357e-01,-7.266283071429582852e-03
2.650043570030194973e-01,1.642837227442986159e-01,7.223175046419610945e-02,-6.403538628890512729e-01,-2.045094899933086185e-01,-4.589171999194277540e-02
2.643640031401304213e-01,1.640792132543053006e-01,7.218585874420416215e-02,-6.410775046493680795e-01,-2.043185859312418862e-01,-8.300159172274980401e-02
2.637229256354810536e-01,1.638748946683740715e-01,7.210285715248140881e-02,-6.417965160180112427e-01,-2.041853356507874473e-01,-5.024938207118664207e-02
2.630811291194630197e-01,1.636707093327232909e-01,7.205260777041022635e-02,-6.425188590608877925e-01,-2.039944721669890715e-01,-8.727582105624129283e-02
2.624386102604021054e-01,1.634667148605563058e-01,7.196533194935399169e-02,-6.432384950708744942e-01,-2.038341150614376707e-01,-6.747341372991445818e-02
2.617953717653312418e-01,1.632628807454948594e-01,7.189785853562408180e-02,-6.439594487504124443e-01,-2.036433463360521612e-01,-1.038902264330341385e-01
2.611514123165808443e-01,1.630592373991588129e-01,7.179396830919104744e-02,-6.446788682989507135e-01,-2.034644606663744970e-01,-9.608919354227400678e-02
2.605067334482819019e-01,1.628557729384924324e-01,7.169787911564877436e-02,-6.453969329963727963e-01,-2.032899095193097250e-01,-8.519059549260953046e-02
2.598613365152855348e-01,1.626524830289731161e-01,7.161268852015616193e-02,-6.461121077602294260e-01,-2.031421690665632385e-01,-5.938046329233508114e-02
2.592152244075253131e-01,1.624493408599065603e-01,7.155330805686382911e-02,-6.468295082898279924e-01,-2.029515147400916819e-01,-9.629595337195248628e-02
2.585683948992354986e-01,1.622463893451664696e-01,7.145701210349188204e-02,-6.475451388074778825e-01,-2.027772274047164314e-01,-8.539711635173255488e-02
2.579208497604280059e-01,1.620436121177617483e-01,7.137161498714014729e-02,-6.482578377163502603e-01,-2.026303955079813146e-01,-5.943709305582655505e-02
2.572725919227116798e-01,1.618409817222537794e-01,7.131217789408432484e-02,-6.489728085429189441e-01,-2.024398313364980662e-01,-9.648144693004340189e-02
