# px,py,pz,vx,vy,vz
5.025575094642638074e-01,4.717063529762468427e-02,1.773502803600238431e-01,-4.014888453483539399e-02,7.047059055417129701e-03,-1.699906328353477380e-02
5.025173605797289555e-01,4.717768235668010068e-02,1.773332812967403083e-01,-4.016203045844989744e-02,6.895055707543441999e-03,-1.663348447036338759e-02
5.024771985492705317e-01,4.718457741238764325e-02,1.773166478122699397e-01,-4.017492461204486692e-02,6.743138846009323444e-03,-1.626749176253868001e-02
5.024370236246584742e-01,4.719132055123365088e-02,1.773003803205074058e-01,-4.018756604194598930e-02,6.591309305279800627e-03,-1.590109517364097363e-02
5.023968360586165138e-01,4.719791186053893389e-02,1.772844792253337742e-01,-4.019995284080463138e-02,6.439568158238480160e-03,-1.553430280990195957e-02
5.023566361057757446e-01,4.720435142869717354e-02,1.772689449225238745e-01,-4.021208500862079316e-02,6.287916060536453619e-03,-1.516712230071616714e-02
5.023164240207671494e-01,4.721063934475770718e-02,1.772537778002231668e-01,-4.022396159172016150e-02,6.136354144661972619e-03,-1.479956222915244576e-02
5.022762000591753928e-01,4.721677569890236903e-02,1.772389782379940049e-01,-4.023558163642841634e-02,5.984883364289352893e-03,-1.443163070144248480e-02
5.022359644775389320e-01,4.722276058226666101e-02,1.772245466072925602e-01,-4.024694418907123761e-02,5.833504494278976896e-03,-1.406333630065513020e-02
5.021957175333499057e-01,4.722859408676093745e-02,1.772104832709918976e-01,-4.025804686546283900e-02,5.682218726723740378e-03,-1.369468760985923135e-02
5.021554594864844345e-01,4.723427630548766160e-02,1.771967885833820311e-01,-4.026889109611469370e-02,5.531026776879379922e-03,-1.332569082793784443e-02
5.021151905953883388e-01,4.723980733226454398e-02,1.771834628925541000e-01,-4.027947497367816848e-02,5.379929836838791279e-03,-1.295635549163413371e-02
5.020749111204146908e-01,4.724518726210138325e-02,1.771705065370624554e-01,-4.028979754447895023e-02,5.228928621857711900e-03,-1.258669113769126172e-02
5.020346213228702448e-01,4.725041619072323923e-02,1.771579198459247717e-01,-4.029985785484271887e-02,5.078024443238327544e-03,-1.221670491866660296e-02
5.019943214650154362e-01,4.725549421516647697e-02,1.771457031410061111e-01,-4.030965590476947441e-02,4.927217718213150639e-03,-1.184640541762900512e-02
5.019540118091107006e-01,4.726042143288469027e-02,1.771338567355884852e-01,-4.031919074058490371e-02,4.776509519665787795e-03,-1.147579931029868265e-02
5.019136926183701553e-01,4.726519794240435779e-02,1.771223809362781898e-01,-4.032846045494037357e-02,4.625900741665909741e-03,-1.110489756393027300e-02
5.018733641579151694e-01,4.726982384314602076e-02,1.771112760387142659e-01,-4.033746552467303709e-02,4.475392695515702235e-03,-1.073370733108115066e-02
5.018330266923904937e-01,4.727429923584153953e-02,1.771005423313831983e-01,-4.034620451927142804e-02,4.324985917656967715e-03,-1.036223671798300501e-02
5.017926804878711788e-01,4.727862422175919954e-02,1.770901800946652060e-01,-4.035467743873553947e-02,4.174681421368667787e-03,-9.990493354030367118e-03
5.017523258104324979e-01,4.728279890318056594e-02,1.770801896013111665e-01,-4.036288189887958511e-02,4.024480100720474046e-03,-9.618487252803559553e-03
5.017119629285335947e-01,4.728682338328128731e-02,1.770705711140583560e-01,-4.037081837654071803e-02,3.874383267014571818e-03,-9.246226520534271687e-03
5.016715921101571052e-01,4.729069776654830359e-02,1.770613248875378132e-01,-4.037848639488178515e-02,3.724391516297408545e-03,-8.873719263454192888e-03
5.016312136237621733e-01,4.729442215806459876e-02,1.770524511682743662e-01,-4.038588404655414632e-02,3.574505742638656256e-03,-8.500973587795012526e-03
5.015908277397156390e-01,4.729799666380724021e-02,1.770439501946865779e-01,-4.039301133155780849e-02,3.424727138131209835e-03,-8.127997599788419972e-03
5.015504347283841202e-01,4.730142139094536957e-02,1.770358221970868007e-01,-4.039986729621845157e-02,3.275056656449386316e-03,-7.754800836177579496e-03
5.015100348610879166e-01,4.730469644760181697e-02,1.770280673962506268e-01,-4.040645194053607558e-02,3.125494953244277712e-03,-7.381389972682705566e-03
5.014696284091473277e-01,4.730782194255506168e-02,1.770206860062779330e-01,-4.041276526451068746e-02,2.976043280213424343e-03,-7.007775499721279056e-03
5.014292156438827641e-01,4.731079798583527618e-02,1.770136782307782097e-01,-4.041880488395648702e-02,2.826702412217208665e-03,-6.633965046687831033e-03
5.013887968389988403e-01,4.731362468824749229e-02,1.770070442657315224e-01,-4.042457127571063430e-02,2.677473720162460141e-03,-6.259967196651209168e-03
5.013483722677231080e-01,4.731630216196765215e-02,1.770007842985348578e-01,-4.043006300926166308e-02,2.528357382863113349e-03,-5.885789579005944530e-03
5.013079422047138634e-01,4.731883051935051321e-02,1.769948985089558613e-01,-4.043528008460956641e-02,2.379354950039932332e-03,-5.511441730495201391e-03
5.012675069246292914e-01,4.732120987430055159e-02,1.769893870672253622e-01,-4.044022202491718426e-02,2.230467017739364531e-03,-5.136931757350669120e-03
5.012270667026044180e-01,4.732344034131829441e-02,1.769842501354680075e-01,-4.044488739967304347e-02,2.081694956868240277e-03,-4.762267765804037954e-03
5.011866218152047914e-01,4.732552203627516524e-02,1.769794878677022065e-01,-4.044927668571430407e-02,1.933039363473007012e-03,-4.387457862086996396e-03
5.011461725385191190e-01,4.732745507563863863e-02,1.769751004098401304e-01,-4.045338845252949289e-02,1.784501489251205273e-03,-4.012512059779867017e-03
5.011057191500666308e-01,4.732923957712788926e-02,1.769710878977803492e-01,-4.045722222328144296e-02,1.636081811039993145e-03,-3.637437988277180886e-03
5.010652619278433972e-01,4.733087565893893262e-02,1.769674504597920639e-01,-4.046077752113300813e-02,1.487781699746200306e-03,-3.262244230647785674e-03
5.010248011503222187e-01,4.733236344063868062e-02,1.769641882155614243e-01,-4.046405386924702141e-02,1.339601930230208994e-03,-2.886938893123371184e-03
5.009843370964529585e-01,4.733370304256891148e-02,1.769613012766683147e-01,-4.046705126762348281e-02,1.191543813794204319e-03,-2.511532466121417419e-03
5.009438700451853688e-01,4.733489458638270864e-02,1.769587897442022051e-01,-4.046976876258807920e-02,1.043607827275344364e-03,-2.136030671687823117e-03
5.009034002764227722e-01,4.733593819420998244e-02,1.769566537135305040e-01,-4.047220540046649745e-02,8.957952223711695581e-04,-1.760444953914385097e-03
5.008629280710222842e-01,4.733683398943235032e-02,1.769548932685765796e-01,-4.047436118125873061e-02,7.481070719652857526e-04,-1.384781034847001662e-03
5.008224537098410201e-01,4.733758209650431453e-02,1.769535084875417386e-01,-4.047623610496478563e-02,6.005436740809168847e-04,-1.009047974391678783e-03
5.007819774737360952e-01,4.733818264017839589e-02,1.769524994395673401e-01,-4.047782921791034244e-02,4.531066380434717843e-04,-6.332553092915805138e-04
5.007414996445181954e-01,4.733863574681643899e-02,1.769518661842580387e-01,-4.047914052009540103e-02,3.057966195040430599e-04,-2.574111457783963318e-04
5.007010205039981177e-01,4.733894154343594451e-02,1.769516087731122511e-01,-4.048016810417132821e-02,1.586148701601709787e-04,1.184749794047097087e-04
5.006605403358939110e-01,4.733910015830610635e-02,1.769517272480916614e-01,-4.048091292381244405e-02,1.156210526759285568e-05,4.943954368632063213e-04
5.006200594229700540e-01,4.733911172041137261e-02,1.769522216435285289e-01,-4.048137450218158157e-02,-1.353605426854405901e-04,8.703406898539295606e-04
5.005795780484678659e-01,4.733897635986868829e-02,1.769530919842183803e-01,-4.048155283927874770e-02,-2.821525968617711938e-04,1.246305016330980907e-03
5.005390964956285549e-01,4.733869420727182531e-02,1.769543382892347083e-01,-4.048144698142962933e-02,-4.288125671452795110e-04,1.622276495365405349e-03
5.004986150486471219e-01,4.733826539470468303e-02,1.769559605657300694e-01,-4.048105549812274634e-02,-5.753395594662939457e-04,1.998247974399829791e-03
5.004581339931489792e-01,4.733769005514521649e-02,1.769579588137044635e-01,-4.048037981986957190e-02,-7.217325009412085390e-04,2.374210393528248478e-03
5.004176536133291275e-01,4.733696832264427251e-02,1.769603330240979988e-01,-4.047941756248431971e-02,-8.679909743375097781e-04,2.750155646518971826e-03
5.003771741957666608e-01,4.733610033166993358e-02,1.769630831797445181e-01,-4.047817063331561604e-02,-1.014113727957657559e-03,3.126075150303152164e-03
5.003366960251333095e-01,4.733508621794197541e-02,1.769662092548948129e-01,-4.047663807868914776e-02,-1.160099569708756238e-03,3.501959844974783520e-03
5.002962193870545970e-01,4.733392611837226871e-02,1.769697112147397833e-01,-4.047481751441912856e-02,-1.305947784335068475e-03,3.877801147465018659e-03
